05/01/2017 22:26:35,8,0.46,5
05/01/2017 22:26:40,12,0.26,5
05/01/2017 23:07:05,7,0.38,5
05/01/2017 23:07:10,4,0.35,5
05/01/2017 23:07:15,12,0.27,5
05/01/2017 23:07:20,4,0.39,5
05/01/2017 23:07:25,4,0.4,5
05/01/2017 23:07:30,4,0.45,5
05/01/2017 23:07:35,3,0.45,5
05/01/2017 23:07:40,5,0.55,5
05/01/2017 23:07:45,11,0.36,5
05/01/2017 23:07:50,10,0.14,5
05/01/2017 23:07:55,4,0.68,5
05/01/2017 23:08:00,2,0.65,5
05/01/2017 23:08:05,6,0.39,5
05/01/2017 23:08:11,9,0.21,5
05/01/2017 23:08:16,9,0.41,5
05/01/2017 23:08:21,8,0.33,5
05/01/2017 23:08:26,8,0.32,5
05/01/2017 23:08:31,9,0.25,5
05/01/2017 23:08:36,4,0.01,5
05/01/2017 23:08:41,6,0.3,5
05/01/2017 23:08:46,5,0.35,5
05/01/2017 23:08:51,7,0.1,5
05/01/2017 23:08:56,6,0.23,5
05/01/2017 23:09:01,4,0.17,5
05/01/2017 23:09:06,7,0.17,5
05/01/2017 23:09:11,4,0.63,5
05/01/2017 23:09:17,9,0.27,5
05/01/2017 23:09:22,7,0.36,5
05/01/2017 23:09:27,5,0.36,5
05/01/2017 23:09:32,6,0.28,5
05/01/2017 23:09:37,4,0.44,5
05/01/2017 23:09:42,9,0.3,5
05/01/2017 23:09:47,6,0.16,5
05/01/2017 23:09:52,8,0.14,5
05/01/2017 23:09:57,9,0.42,5
05/01/2017 23:10:02,6,0.28,5
05/01/2017 23:10:07,16,0.3,5
05/01/2017 23:10:12,7,0.2,5
05/01/2017 23:10:17,4,0.01,5
05/01/2017 23:10:22,10,0.33,5
05/01/2017 23:10:27,8,0.29,5
05/01/2017 23:10:32,8,0.3,5
05/01/2017 23:10:37,7,0.27,5
05/01/2017 23:10:42,4,-0.12,5
05/01/2017 23:10:48,2,0.04,5
05/01/2017 23:10:53,4,-0.17,5
05/01/2017 23:10:58,5,0.4,5
05/01/2017 23:11:03,6,0.14,5
05/01/2017 23:11:08,5,0.48,5
05/01/2017 23:11:13,9,0.35,5
05/01/2017 23:11:18,13,0.48,5
